region,weather_station,year,yield_tonnes,planting_temp_mean,planting_temp_max_mean,planting_temp_min_mean,planting_heat_stress_days,planting_frost_days,planting_GDD,planting_total_rain,planting_rainy_days,planting_dry_days,planting_max_dry_streak,planting_humidity_mean,planting_wind_mean,planting_et0_total,growing_temp_mean,growing_temp_max_mean,growing_temp_min_mean,growing_heat_stress_days,growing_frost_days,growing_GDD,growing_total_rain,growing_rainy_days,growing_dry_days,growing_max_dry_streak,growing_humidity_mean,growing_wind_mean,growing_et0_total,boll_forming_temp_mean,boll_forming_temp_max_mean,boll_forming_temp_min_mean,boll_forming_heat_stress_days,boll_forming_frost_days,boll_forming_GDD,boll_forming_total_rain,boll_forming_rainy_days,boll_forming_dry_days,boll_forming_max_dry_streak,boll_forming_humidity_mean,boll_forming_wind_mean,boll_forming_et0_total,harvest_temp_mean,harvest_temp_max_mean,harvest_temp_min_mean,harvest_heat_stress_days,harvest_frost_days,harvest_GDD,harvest_total_rain,harvest_rainy_days,harvest_dry_days,harvest_max_dry_streak,harvest_humidity_mean,harvest_wind_mean,harvest_et0_total,planting_risk_score,growing_risk_score,boll_risk_score,harvest_risk_score,overall_risk_score,yield_deviation,overall_risk_label,planting_risk_label,growing_risk_label,boll_risk_label,harvest_risk_label
Goychay district,Ganja,2012,16.3,9.358762,14.6075325,4.0731063,0,21,11.838496208190918,84.700005,23,37,8,64.82791,10.550389,175.89287,22.210096,26.913889,17.039904,0,0,796.6584568023682,348.4,61,62,19,65.882126,11.960312,567.88324,21.904972,26.66409,16.984583,0,0,385.78447246551514,76.99999,14,47,18,66.57588,11.914023,245.26561,14.550283,18.594444,10.970268,0,0,136.3129825592041,135.6,32,58,9,78.06225,8.864229,179.19978,50.94158935546875,13.309934302738734,84.26546287536621,77.14327621459961,49.816342419215616,1.5639735150518799,0,1,0,0,0
Goychay district,Ganja,2013,2.5,10.122013,15.102614,5.1567135,0,7,12.351497650146484,99.0,23,37,8,70.523674,11.558083,166.06902,20.934502,25.322428,16.065517,0,0,650.5819640159607,327.6,51,70,7,67.336,11.207918,533.43756,20.63605,24.777203,16.508352,0,0,314.3554759025574,103.5,21,38,7,67.87467,11.393529,223.35443,13.065918,17.299938,9.213676,0,0,110.82448530197144,93.6,25,64,11,73.88824,9.316726,186.22783,43.35324478149414,15.470901799201965,80.69449043273926,75.42456817626953,48.213379793167114,-1.7061529255111412,1,1,0,0,0
Goychay district,Ganja,2016,7.6,10.490831,15.240319,5.7083526,0,4,8.386998176574707,142.6,23,38,6,71.59075,10.492573,161.3839,21.891161,26.425678,16.998035,0,0,770.606960773468,329.2,58,62,16,67.633026,11.904147,558.73987,21.834038,26.421469,17.026382,0,0,393.20797634124756,69.2,15,44,16,65.72813,11.965075,248.62613,11.552824,15.511476,8.069171,0,11,104.38498735427856,144.60002,30,59,13,75.179405,9.43508,164.32217,33.39445877075195,13.326794818469455,83.99917030334473,95.95622444152832,49.93307150023325,-0.4976279366074161,0,1,0,0,1
Hajigabul district,Sabirabad,2000,6.4,13.440371,19.86428,7.896246,0,3,103.21101021766663,68.399994,12,48,10,65.32198,15.089164,205.73402,26.780647,33.612625,20.565472,63,0,1428.955964565277,54.9,11,112,80,51.584366,18.651093,756.55664,26.83402,32.484768,22.042149,25,0,717.5709919929504,29.3,5,56,30,54.564705,16.715569,297.51556,16.31716,20.366495,13.076934,3,0,296.8200135231018,88.700005,16,75,18,69.65218,11.970272,194.1754,11.230863332748413,66.10714149475098,90.65401077270508,57.480309295654294,63.94573572397232,-0.8433500072965476,1,0,1,1,0
Hajigabul district,Sabirabad,2001,8.2,13.673568,19.845427,8.460181,0,0,55.9110107421875,99.8,16,45,8,68.739975,14.456152,191.45677,26.52941,32.892704,20.731733,52,0,1391.4029941558838,43.499996,13,110,37,52.355778,17.434584,731.325,26.680054,32.389687,21.654444,18,0,702.8459978103638,31.8,6,55,23,52.53657,16.327337,306.47598,16.975904,21.932428,12.902211,1,0,342.49701166152954,91.7,16,75,20,65.1664,12.933324,228.66843,2.1762149333953857,70.17857360839844,90.54965591430664,55.633223342895505,63.907741959095006,-0.5813549796490924,1,0,1,1,0
Hajigabul district,Sabirabad,2002,9.0,12.075857,17.155264,7.8019834,0,0,6.677002906799316,98.8,14,45,8,70.037704,14.520101,150.0704,25.459389,31.39677,20.000023,46,0,1264.292984008789,78.0,13,110,49,55.368042,16.900923,684.44257,26.809734,32.641327,21.838871,16,0,716.145993232727,12.400001,2,59,48,56.01262,15.606256,289.40604,18.622515,23.812647,14.314298,1,0,435.5490117073059,75.600006,10,81,21,67.49752,12.415565,238.54263,12.827620506286621,57.85714292526245,90.82584381103516,45.79309844970703,59.18371815681458,-0.4649127451391122,0,0,1,1,0
Hajigabul district,Sabirabad,2003,11.4,8.7039995,13.180673,4.7110004,0,3,8.994003295898438,129.9,21,38,11,75.018394,13.573945,123.85785,25.058933,31.267097,19.184982,36,0,1202.194995880127,67.799995,10,112,40,57.26671,15.289139,667.68823,26.012266,31.866741,20.801985,26,0,660.89599609375,10.5,2,59,42,54.0176,14.717925,293.39832,17.79747,22.5099,13.858253,5,0,382.91001987457275,65.6,15,76,28,65.46691,12.700406,229.15442,42.806671142578125,61.50000190734863,89.97569274902344,53.95696449279785,66.10725393295289,-0.1155860416091716,0,1,1,1,0
Hajigabul district,Sabirabad,2004,11.5,11.996927,17.61674,6.893787,0,1,33.67300748825073,101.0,18,42,11,68.91771,13.077008,170.1518,25.591587,31.81669,19.771975,45,0,1266.267002105713,97.600006,14,109,40,55.557465,16.596207,695.3995,26.83614,33.149525,21.100346,28,0,709.1209940910339,5.9999995,1,60,36,52.560688,16.096428,312.9191,17.63584,22.525835,13.60056,2,0,356.5630216598511,87.6,12,79,26,66.735725,12.311104,217.225,15.853819847106934,50.85714066028595,91.38362121582031,49.07941589355469,57.49792798995972,-0.10103076229542413,0,0,1,1,0
Hajigabul district,Sabirabad,2005,10.0,12.263322,18.246246,7.007721,0,0,84.70900630950928,42.5,11,50,21,65.663315,15.048547,192.20511,26.792166,33.08539,21.051247,49,0,1422.902988910675,34.100002,7,116,87,52.11924,16.90413,729.1795,26.85212,32.279034,21.955263,17,0,708.6460027694702,30.899996,4,57,34,56.180557,14.445109,290.46112,17.731949,22.266495,13.918692,0,0,366.75501918792725,119.99999,18,73,20,69.093834,11.755664,210.20924,11.57785415649414,73.53571128845215,90.42820358276367,60.850403213500975,67.40698419570923,-0.31935995200163697,0,0,1,1,0
Hajigabul district,Sabirabad,2006,9.2,12.760385,18.306904,8.066737,0,0,36.654006481170654,49.2,13,46,17,70.71068,13.719438,162.20282,27.578512,34.472786,21.079697,78,0,1511.9669766426086,19.0,4,118,43,52.577717,16.421108,763.2946,27.443993,33.943787,21.4569,33,0,744.2209930419922,28.1,5,56,41,54.39351,14.516431,318.38498,17.478355,21.887375,13.799464,2,0,369.851026058197,83.700005,17,73,15,67.489746,12.277782,216.6653,8.264102935791016,75.0,92.25537490844727,58.38989410400391,67.67471202850341,-0.43580218651161723,0,0,1,1,0
Hajigabul district,Sabirabad,2007,10.2,10.273705,14.930673,6.268376,0,0,4.308001518249512,107.6,18,43,14,72.386665,13.754734,136.21606,26.220486,32.40978,20.242708,50,0,1331.627984046936,69.0,15,107,34,55.274323,14.392608,683.5098,27.296656,33.32657,21.697887,30,0,732.7459845542908,0.5,0,61,61,53.63467,14.506402,311.81638,17.9004,22.748913,13.735727,8,2,408.8460183143616,50.9,8,81,34,65.500786,12.564939,240.75595,24.841970443725586,60.642856870378765,91.57794189453125,46.370911026000975,62.41245753696987,-0.290249393374142,0,0,1,1,0
Hajigabul district,Sabirabad,2008,10.6,15.234394,22.013462,9.41018,0,0,95.54101181030273,43.4,11,49,12,67.975655,14.689709,214.68092,25.318571,31.225636,19.78661,39,0,1230.7530002593994,137.5,18,105,31,59.558743,15.59944,658.37445,26.400444,32.129032,21.279036,23,0,683.4459891319275,42.4,8,53,27,56.600567,15.154724,289.34647,17.128515,21.568691,13.344518,0,0,318.42501068115234,67.2,13,78,23,70.13253,11.527621,205.15073,0.0,48.285714285714285,90.26356887817383,52.27810325622559,54.235071866171694,-0.2320282761191519,0,0,1,1,0
Hajigabul district,Sabirabad,2009,10.4,10.980843,16.497887,6.191327,0,0,6.508001804351807,57.500004,13,47,8,69.274345,14.085067,162.36964,26.230865,32.524822,20.33539,38,0,1344.402991771698,40.5,6,115,50,51.502743,17.399555,730.843,24.22094,29.420017,19.619196,5,0,550.1960020065308,104.1,13,48,18,58.81388,15.606384,262.65155,17.532017,21.819242,14.014298,0,0,308.77601528167725,149.1,24,66,14,72.22633,11.820099,207.28676,20.127716064453125,71.25,87.29026412963867,72.94025344848633,68.64727466583251,-0.26113883474664684,0,0,1,1,0
Hajigabul district,Sabirabad,2011,5.1,11.049524,16.545425,6.4003444,0,3,11.563003063201904,52.6,16,44,8,69.72524,13.9506235,161.44916,26.458427,32.354088,20.900835,47,0,1368.6779899597168,120.5,18,105,45,57.557625,14.99194,669.14954,24.746311,29.449526,20.535593,9,0,579.0460071563721,84.700005,10,51,20,61.810978,12.6185665,232.44395,14.931717,19.243967,11.287374,0,7,287.964017868042,158.9,18,73,20,70.20948,11.700686,190.31471,27.169837951660156,50.0,87.32264709472656,78.80978622436524,62.093737754821774,-1.0325686383752655,1,1,1,1,1
Hajigabul district,Sabirabad,2016,15.2,13.205399,18.71018,8.609361,0,0,48.60600972175598,66.700005,14,47,8,70.646225,14.428922,168.28584,27.019722,33.17482,21.3736,57,0,1448.241985321045,53.300003,10,108,31,55.79544,16.313244,696.5054,26.526644,32.35772,21.351986,30,0,692.645998954773,75.0,8,52,30,58.25933,15.95438,296.51605,14.66787,18.63902,11.304406,0,6,251.21202421188354,130.6,22,69,14,72.853226,12.137174,170.97278,5.2973432540893555,64.96428407941545,90.51456832885742,84.59838638305663,66.6244435759953,0.43751457231323404,0,0,1,1,1
Hajigabul district,Sabirabad,2017,8.3,11.945321,18.27787,6.7745895,0,0,20.325000047683716,29.000002,9,52,19,68.340775,15.64465,181.84235,26.261686,33.057316,20.091057,52,0,1362.124993801117,68.200005,11,110,54,56.094147,18.060364,710.211,26.703005,33.058197,20.936886,27,0,702.3749990463257,37.899998,4,57,36,57.23458,16.815535,307.95,16.923695,21.787365,12.911539,1,2,310.2499952316284,108.399994,15,75,22,70.706825,13.497536,219.80536,15.297856330871582,61.35714149475098,91.28338623046875,61.11457443237305,63.389737081527706,-0.5667997003353448,1,0,1,1,0
Hajigabul district,Sabirabad,2018,9.0,11.976093,17.762295,6.991803,0,0,17.875000476837158,86.39999,15,45,12,73.31597,14.793665,161.60457,26.901878,33.64268,20.6813,50,0,1434.4249935150146,49.4,12,111,58,53.20458,18.163515,735.9415,26.145697,32.032787,20.900002,11,0,668.9500026702881,39.200005,4,57,33,54.387604,17.54112,303.52823,17.651098,22.613735,13.488461,0,0,367.22499895095825,84.600006,18,73,16,67.57897,14.4001,234.41953,13.49271297454834,68.0714282989502,90.1579360961914,60.226637268066405,65.3338546848297,-0.4649127451391122,0,0,1,1,0
Hajigabul district,Sabirabad,2019,14.4,11.734972,17.40164,7.140984,0,0,30.024999141693115,100.6,17,44,15,71.098366,15.372462,158.117,27.413446,34.334553,20.995123,66,0,1496.275001525879,85.00001,15,107,30,51.89064,19.558542,768.13885,24.764412,30.88443,19.44836,14,0,589.6499996185303,57.9,13,48,15,56.444786,17.3204,288.3633,16.857967,22.157143,12.583516,0,0,330.5000014305115,60.4,17,73,18,68.2144,13.667423,223.96024,15.100188255310059,53.214283398219514,88.89754486083984,58.68828163146973,59.023247300556726,0.32107233780325406,0,0,1,1,0
Hajigabul district,Sabirabad,2020,30.4,11.898054,17.736067,7.0934424,0,0,13.1999990940094,76.100006,15,46,15,69.033516,15.354441,167.50458,26.343176,33.237396,19.963009,51,0,1365.325005531311,62.999996,12,111,44,53.19161,18.528156,727.8735,25.237946,31.183605,20.05328,6,0,617.2249975204468,30.900002,4,57,39,54.84844,17.288237,287.71896,17.637959,22.866482,13.481319,2,1,396.09999656677246,52.899994,12,79,33,65.42253,14.014973,243.7543,14.012971878051758,63.21428680419922,89.22590637207031,51.038690185546876,61.81123594284058,2.6499170280028572,0,0,1,1,0
Hajigabul district,Sabirabad,2021,28.0,12.678551,19.154917,7.295082,0,2,84.44999742507935,54.100002,11,50,19,68.111404,16.43393,190.27821,27.966093,35.30081,21.314632,74,0,1576.224988937378,43.299995,6,117,65,51.42935,19.129618,793.7586,27.590029,34.242622,21.619669,32,0,758.2999958992004,9.299999,5,56,53,49.478592,18.928638,339.96518,16.505999,21.66813,12.468681,1,0,317.3999996185303,51.4,15,76,22,64.89642,14.728235,232.7021,13.809661865234375,70.25000190734863,92.5833625793457,53.722055435180664,66.00476713180542,2.300590324472917,0,0,1,1,0
Imishli district,Sabirabad,2000,8.7,13.440371,19.86428,7.896246,0,3,103.21101021766663,68.399994,12,48,10,65.32198,15.089164,205.73402,26.780647,33.612625,20.565472,63,0,1428.955964565277,54.9,11,112,80,51.584366,18.651093,756.55664,26.83402,32.484768,22.042149,25,0,717.5709919929504,29.3,5,56,30,54.564705,16.715569,297.51556,16.31716,20.366495,13.076934,3,0,296.8200135231018,88.700005,16,75,18,69.65218,11.970272,194.1754,11.230863332748413,66.10714149475098,90.65401077270508,57.480309295654294,63.94573572397232,-1.2847389102075257,1,0,1,1,0
Imishli district,Sabirabad,2001,9.9,13.673568,19.845427,8.460181,0,0,55.9110107421875,99.8,16,45,8,68.739975,14.456152,191.45677,26.52941,32.892704,20.731733,52,0,1391.4029941558838,43.499996,13,110,37,52.355778,17.434584,731.325,26.680054,32.389687,21.654444,18,0,702.8459978103638,31.8,6,55,23,52.53657,16.327337,306.47598,16.975904,21.932428,12.902211,1,0,342.49701166152954,91.7,16,75,20,65.1664,12.933324,228.66843,2.1762149333953857,70.17857360839844,90.54965591430664,55.633223342895505,63.907741959095006,-1.118393777250142,1,0,1,1,0
Imishli district,Sabirabad,2002,11.3,12.075857,17.155264,7.8019834,0,0,6.677002906799316,98.8,14,45,8,70.037704,14.520101,150.0704,25.459389,31.39677,20.000023,46,0,1264.292984008789,78.0,13,110,49,55.368042,16.900923,684.44257,26.809734,32.641327,21.838871,16,0,716.145993232727,12.400001,2,59,48,56.01262,15.606256,289.40604,18.622515,23.812647,14.314298,1,0,435.5490117073059,75.600006,10,81,21,67.49752,12.415565,238.54263,12.827620506286621,57.85714292526245,90.82584381103516,45.79309844970703,59.18371815681458,-0.9243244554665279,1,0,1,1,0
Imishli district,Sabirabad,2003,12.9,8.7039995,13.180673,4.7110004,0,3,8.994003295898438,129.9,21,38,11,75.018394,13.573945,123.85785,25.058933,31.267097,19.184982,36,0,1202.194995880127,67.799995,10,112,40,57.26671,15.289139,667.68823,26.012266,31.866741,20.801985,26,0,660.89599609375,10.5,2,59,42,54.0176,14.717925,293.39832,17.79747,22.5099,13.858253,5,0,382.91001987457275,65.6,15,76,28,65.46691,12.700406,229.15442,42.806671142578125,61.50000190734863,89.97569274902344,53.95696449279785,66.10725393295289,-0.7025309448566832,1,1,1,1,0
Imishli district,Sabirabad,2004,17.2,11.996927,17.61674,6.893787,0,1,33.67300748825073,101.0,18,42,11,68.91771,13.077008,170.1518,25.591587,31.81669,19.771975,45,0,1266.267002105713,97.600006,14,109,40,55.557465,16.596207,695.3995,26.83614,33.149525,21.100346,28,0,709.1209940910339,5.9999995,1,60,36,52.560688,16.096428,312.9191,17.63584,22.525835,13.60056,2,0,356.5630216598511,87.6,12,79,26,66.735725,12.311104,217.225,15.853819847106934,50.85714066028595,91.38362121582031,49.07941589355469,57.49792798995972,-0.10646088509272557,0,0,1,1,0
Imishli district,Sabirabad,2005,21.3,12.263322,18.246246,7.007721,0,0,84.70900630950928,42.5,11,50,21,65.663315,15.048547,192.20511,26.792166,33.08539,21.051247,49,0,1422.902988910675,34.100002,7,116,87,52.11924,16.90413,729.1795,26.85212,32.279034,21.955263,17,0,708.6460027694702,30.899996,4,57,34,56.180557,14.445109,290.46112,17.731949,22.266495,13.918692,0,0,366.75501918792725,119.99999,18,73,20,69.093834,11.755664,210.20924,11.57785415649414,73.53571128845215,90.42820358276367,60.850403213500975,67.40698419570923,0.4618849858450018,0,0,1,1,0
Imishli district,Sabirabad,2006,13.4,12.760385,18.306904,8.066737,0,0,36.654006481170654,49.2,13,46,17,70.71068,13.719438,162.20282,27.578512,34.472786,21.079697,78,0,1511.9669766426086,19.0,4,118,43,52.577717,16.421108,763.2946,27.443993,33.943787,21.4569,33,0,744.2209930419922,28.1,5,56,41,54.39351,14.516431,318.38498,17.478355,21.887375,13.799464,2,0,369.851026058197,83.700005,17,73,15,67.489746,12.277782,216.6653,8.264102935791016,75.0,92.25537490844727,58.38989410400391,67.67471202850341,-0.6332204727911067,1,0,1,1,0
Imishli district,Sabirabad,2007,16.5,10.273705,14.930673,6.268376,0,0,4.308001518249512,107.6,18,43,14,72.386665,13.754734,136.21606,26.220486,32.40978,20.242708,50,0,1331.627984046936,69.0,15,107,34,55.274323,14.392608,683.5098,27.296656,33.32657,21.697887,30,0,732.7459845542908,0.5,0,61,61,53.63467,14.506402,311.81638,17.9004,22.748913,13.735727,8,2,408.8460183143616,50.9,8,81,34,65.500786,12.564939,240.75595,24.841970443725586,60.642856870378765,91.57794189453125,46.370911026000975,62.41245753696987,-0.20349554598453257,0,0,1,1,0
Imishli district,Sabirabad,2008,10.6,15.234394,22.013462,9.41018,0,0,95.54101181030273,43.4,11,49,12,67.975655,14.689709,214.68092,25.318571,31.225636,19.78661,39,0,1230.7530002593994,137.5,18,105,31,59.558743,15.59944,658.37445,26.400444,32.129032,21.279036,23,0,683.4459891319275,42.4,8,53,27,56.600567,15.154724,289.34647,17.128515,21.568691,13.344518,0,0,318.42501068115234,67.2,13,78,23,70.13253,11.527621,205.15073,0.0,48.285714285714285,90.26356887817383,52.27810325622559,54.235071866171694,-1.021359116358335,1,0,1,1,0
Imishli district,Sabirabad,2009,8.9,10.980843,16.497887,6.191327,0,0,6.508001804351807,57.500004,13,47,8,69.274345,14.085067,162.36964,26.230865,32.524822,20.33539,38,0,1344.402991771698,40.5,6,115,50,51.502743,17.399555,730.843,24.22094,29.420017,19.619196,5,0,550.1960020065308,104.1,13,48,18,58.81388,15.606384,262.65155,17.532017,21.819242,14.014298,0,0,308.77601528167725,149.1,24,66,14,72.22633,11.820099,207.28676,20.127716064453125,71.25,87.29026412963867,72.94025344848633,68.64727466583251,-1.257014721381295,1,0,1,1,0
Imishli district,Sabirabad,2010,10.3,11.483576,16.492968,7.3101807,0,0,2.6440019607543945,143.6,20,40,8,73.94957,14.5069065,143.16133,27.84333,34.2671,21.559372,74,0,1532.1339650154114,57.1,11,111,36,54.588604,16.389215,755.9636,27.405947,33.28641,22.016737,28,0,741.2459917068481,26.6,4,56,20,56.856186,14.303413,299.47906,18.636549,23.471989,14.798364,6,0,398.0570225715637,61.9,8,81,24,69.1505,11.897656,222.34135,16.776161193847656,65.32142925262451,91.53386306762695,42.87373580932617,62.536215171813964,-1.062945399597681,1,0,1,1,0
Imishli district,Sabirabad,2011,14.5,11.049524,16.545425,6.4003444,0,3,11.563003063201904,52.6,16,44,8,69.72524,13.9506235,161.44916,26.458427,32.354088,20.900835,47,0,1368.6779899597168,120.5,18,105,45,57.557625,14.99194,669.14954,24.746311,29.449526,20.535593,9,0,579.0460071563721,84.700005,10,51,20,61.810978,12.6185665,232.44395,14.931717,19.243967,11.287374,0,7,287.964017868042,158.9,18,73,20,70.20948,11.700686,190.31471,27.169837951660156,50.0,87.32264709472656,78.80978622436524,62.093737754821774,-0.4807374342468385,0,1,1,1,1
Imishli district,Sabirabad,2012,17.3,12.257209,18.224117,6.7946067,0,7,91.55001211166382,65.6,13,48,15,69.391464,14.439962,188.83147,27.17873,33.30693,21.296368,46,0,1451.602984905243,84.5,11,112,35,56.89774,15.108713,697.8275,26.623022,32.425755,21.316738,23,0,693.6459975242615,42.899998,5,56,19,58.45564,13.341704,284.1176,18.851545,23.32199,15.121988,0,0,433.74502897262573,78.3,9,82,28,68.91498,11.367174,216.95898,29.118608474731445,55.5357141494751,90.58924102783203,44.57675666809082,60.44536273956298,-0.09259879067961008,0,1,1,1,0
Imishli district,Sabirabad,2013,22.2,13.059259,19.015099,7.792148,0,2,43.823007583618164,37.2,9,51,17,67.564156,14.909876,188.73,26.00492,31.939049,20.224821,37,0,1301.57798910141,91.6,15,107,38,55.327843,15.534664,674.6688,25.448122,30.709358,20.832312,9,0,626.521002292633,41.7,6,55,31,58.768818,15.480783,266.74884,16.957224,21.509901,13.297264,0,0,298.82802152633667,99.1,17,74,12,70.15828,12.040237,204.0525,11.271604061126709,53.00000047683716,88.70539093017578,59.48870429992676,58.42566372394562,0.5866438355630392,0,0,1,1,0
Imishli district,Sabirabad,2014,18.1,12.673705,18.806086,7.4355907,0,1,55.55900812149048,39.2,9,51,9,66.39736,15.622475,191.96857,28.236862,35.142704,21.789455,71,0,1594.827959537506,21.8,7,114,61,49.17114,17.643724,799.3883,27.792933,34.166737,22.238867,34,0,774.8709888458252,11.300001,3,58,41,50.736202,16.92182,331.3595,16.552828,20.738474,13.140671,5,0,332.60600757598877,93.5,17,74,23,67.34859,12.998881,211.65382,11.341965675354004,75.0,92.50007629394531,58.33177146911621,68.20108345985413,0.018297964625312392,0,0,1,1,0
Imishli district,Sabirabad,2015,25.0,11.068311,16.273296,6.533131,0,0,22.22400450706482,94.9,12,49,11,72.4083,14.480342,158.50887,27.260744,33.646366,21.212217,62,0,1467.3029770851135,45.3,9,112,60,53.230854,16.643112,751.384,27.273123,33.378216,21.813461,19,0,737.8459949493408,20.8,3,57,21,54.215153,15.483304,313.0815,17.4118,22.043417,13.540671,3,0,378.74200677871704,106.0,15,76,19,69.76486,12.975567,220.73416,19.54459571838379,69.53571510314941,91.63462829589844,55.726707458496094,66.59537000656128,0.9747824791302677,0,0,1,1,0
Imishli district,Sabirabad,2016,21.5,13.205399,18.71018,8.609361,0,0,48.60600972175598,66.700005,14,47,8,70.646225,14.428922,168.28584,27.019722,33.17482,21.3736,57,0,1448.241985321045,53.300003,10,108,31,55.79544,16.313244,696.5054,26.526644,32.35772,21.351986,30,0,692.645998954773,75.0,8,52,30,58.25933,15.95438,296.51605,14.66787,18.63902,11.304406,0,6,251.21202421188354,130.6,22,69,14,72.853226,12.137174,170.97278,5.2973432540893555,64.96428407941545,90.51456832885742,84.59838638305663,66.6244435759953,0.4896091746712323,0,0,1,1,1
Imishli district,Sabirabad,2017,9.7,11.945321,18.27787,6.7745895,0,0,20.325000047683716,29.000002,9,52,19,68.340775,15.64465,181.84235,26.261686,33.057316,20.091057,52,0,1362.124993801117,68.200005,11,110,54,56.094147,18.060364,710.211,26.703005,33.058197,20.936886,27,0,702.3749990463257,37.899998,4,57,36,57.23458,16.815535,307.95,16.923695,21.787365,12.911539,1,2,310.2499952316284,108.399994,15,75,22,70.706825,13.497536,219.80536,15.297856330871582,61.35714149475098,91.28338623046875,61.11457443237305,63.389737081527706,-1.146117966076373,1,0,1,1,0
